,text,new_label
4039,তোদের একটা অনেকগুলা দরকার ডাল ডাল গাছ গাছ লাফালাফি,bully
4040,ত বাপ মারে বিয়ে তাইলে হইলো কোথা ত একটা জারজ,bully
4041,শালি অশিক্ষিত মুরুক্ষবর্বর গরিব এন্ড ফকিন্নি,bully
4042,পাগল ছাগলে দেশটা ভরে,bully
4043,খাইয়া দিলো,bully
4044,বাটপার দেশ ভরে,bully
4045,আলবার্ট আইনইসটাইন মত মানুষ ধর্ম ছাড়া বিজ্ঞান অন্ধ মত আবাল কলম লেখা পড়া শিকে বিজ্ঞান ফালা ফালি আল্লাহ অস্তিত্ত ভাল কুরআন হাদিছ দিয়ে প্রমান জাই আবালরা কুরআন হাদিছ বিশ্বাস আল্লাহ রহমত বিজ্ঞান দিয়ে বুঝাব আল্লাহ অস্তিত্ত আবাল ইনবক্স পার,bully
4046,বলছেন বলছেন ফাও হুমকি ধামকিতে চেন্জ ক্ষমাপ্রার্থনার পোস্ট দিবেন বান্দরের দল লাই দিলে মাথায় উঠবে,bully
4047,মূর্খ প্রকাশ,bully
4048,ওয়াক তুথুথু দিলাম,bully
4049,শয়তান বাচ্চা,bully
4050,বঙ্গে বন্যা সরকার গ্রহন সর্বাত্বক ত্রান বিতরন ব্যবস্হা দক্ষিন বঙ্গে এক গুলিতে শিকারের ষড়যন্ত্রের তথ্য প্রমান স্বীকার অপরাধী হয়ে আইনানুযায়ী কারাগারে মিন্নি মহলের কল্লা কাটা গুজব চাপা খাইলো মলয় সাহার আদা ব্যাপারী সাম্প্রদায়িক সম্প্রীতি বিনষ্ট কারী রাষ্ট্রদ্রোহী গিন্নী,bully
4051,জন্মের দোষ,bully
4052,নষ্টা,bully
4053,মানুষ বাঁচলে দেশ বাঁচবে দেশ বাঁচলে নেতারাও বাঁচবে চাটুকার দল এইটা বূঝে সবাইরে বাচাই লূটে পূটে খা,bully
4054,তুই চ্যটের বাল মুসলিম নাম করিস মর বুঝবি ইহকাল পরকাল,bully
4055,প্রিয়া প্রিয়া কোথায়আসিফ ভাই প্রিয়ারে পাইছি ওনি ট্রাম্পের সাথে সংসার হোয়াইট হাউজে,bully
4056,জায়েদ চিনে কয় খান লাগাইয়াছে সালমান খানের বেছ পরলে নামের পাশে খান লাগাইলে খান হওয়া জায় হালা ছাগল,bully
4057,তুই বলছিস তোর সৃষ্টিকর্তা কারন তুই মানুষরূপী শয়তানের বংশধর,bully
4058,এসকল ফালতু মেয়েদের ফালতু খবর প্রচার করলেই,bully
4059,বাংলাদেশের চতুর্থ শ্রেণীর নায়িকারা নায়ক ছেলে খুজে পায় সেগুলোর দালাল হিরো আলম নায়ক কথা বলার ধরন,bully
4060,মিডিয়াতে নষ্টের ছড়াছড়িতে ভরে চাইলেই মিডিয়া হরমেশেই যায়,bully
4061,ওইটুকু পরার দরকার ছিলো তুমিও স্ক্যান্ডাল বের ফেলো,bully
4062,খেয়েছে তাহসানতারপর খেলো ফাহমিআর খাচ্ছে বাবা সৃজিত বারোবাতারি,bully
4063,ঠোট ত গরুর পুটকি,bully
4064,সাফা কবির পরকালে বিশ্বাস নিজস্ব বিষয় শালা শালাদের তোমরা শালারা বিশ্বাস কর বিশ্বাস থাকো সাফা কবিরের বিশ্বাস থাকুক অন্যদের চুলকানির কারন,bully
4065,ধন্যবাদ সাহসী হিরো আলমদিক্ষার জানাই কুত্তা জাহিদ,bully
4066,বাঙালি রে চিনো ভাবছো বাল একটা নাটক টাটক করো হালকাপাতলা টাকা পয়সা একাউন্টে চেহারা কান মুলার মত একটু একটু কইলে বাঙালি চুপচাপ থাকবো মুসলমান বাঙালি চুপচাপ থাকবো মোশারফ করিম বোকাচোদার টাকার বাল ফালানোর বেলেটের পাত্তা পায় চ্যাটের বাল,bully
4067,আল্লাহ বিচার দিছেন যায় বিশ্বাস মানে তাকেঠেলার নাম বাবাজী,bully
4068,বেডটা চেনা চেনা লাগে কার ছবিতে ছিলাম,bully
4069,শাড়িতেই নারী শাড়িতেই বুড়ি,bully
4070,সাফা বাবা আসল বাবা বিশ্বাস করলা কেমনেতোমার মারে চুদারসময় ত নিজ চোখে দেখোনাই,bully
4071,ভাইসব জোশের ঠেলায় বানান ভুল কমেন্ট কমেন্ট পড়তে অসুবিধা,bully
4072,বাল,bully
4073,শয়তানের রঙ চেঞ্জ হইছে,bully
4074,কয় ইঞ্চি মেকআপ মারছো আপা নিচে কয়লা,bully
4075,বাংলাদেশে ফকিন্নির হাতে পয়সা হইল এইরকমই,bully
4076,খেলার নাম তামাসা,bully
4077,ভান্টুদা,bully
4078,আমরাও তুই পাগল বিশ্বাস,bully
4079,সালমান খানের জাঙ্গিয়ার নাম জায়েদ খান,bully
4080,চেহারা দিয়ে নাজায়েদ নামটা শুনলাম হয়তো সিনেমা কম দেখি তাইআর হিরো আলমকে চিনতে নাটক দেখি চিনি আসলে জনগন খায় নায়ক খায়না অভিনয় জানলে চেহারা ফ্যাক্টর ওনার একখান ভাব মুই হনু রে,bully
4081,পুরান পাগলে ভাত পায় পাগলের আমদানি,bully
4082,পোলাডা গাঞ্জা খেয়ে চিল্লাইতাছে রে,bully
4083,শবেবরাত মোখটা খারাপ চাই,bully
4084,তুই শালা বড় চোর,bully
4085,ঢেলে দেই,bully
4086,আচুদা,bully
4087,হাতের কালার চেহারা সাথে মিল পইন্নি,bully
4088,জামাই বাবু কেমন,bully
4089,ঠেলার নাম বাবাজী,bully
4090,বেকুবের দল বুঝেই সাফা কবিরকে ভাইরাল অারো বেশী পরিচিত চিনতো তারাও চিনে সাফা কবির নামে একজন অভিনয় সাফা মজা পাচ্ছে বিষয়টা,bully
4091,জায়েদ খান কার বাল,bully
4092,আপনাদের নামায কালাম,bully
4093,বালডার নায়িকা,bully
4094,মৃত্যু একদিন অবশ্যই পরকালের দিবসের কথা স্বীকার কাফির নিঃসন্ধেহে একজন মেয়ে মানুষের যতদিন চেহারা সমাজে মুল্য ততোদিন বয়স ৪০ অতিক্রম মুল্য মহান আল্লাহ তায়ালার একজন ধার্মিক নারী পুরুষের মুল্য সীমাহীন শেষ মত সবাইকে জন্মের মা বাবা স্বীকার পরকালের কথা স্বীকার কথা নিঃস্বন্দেহে ভুল স্বীকারও আল্লাহ পরম ক্ষমাশীল আপনাকে ক্ষমা দিবেন সারকথাঃ আল্লাহর পথে চলার ধন্যবাদ,bully
4095,তুই আল্লাহর মুখে বিচার চাসনিজের মুখে বললি তুই পরকাল বিলিভ করস আবাল কোথাকার,bully
4096,চুলে তেল দেসনা কেরে,bully
4097,ভূতের মুখে রাম রাম আবাল,bully
4098,দেশের বাড়ি কোথায় ভাই,bully
4099,সিনেমা বন্ধ হওয়ার মুল কারন এইসব,bully
4100,ইজ টুটালি কাইন্ড অফ স্টুপিট,bully
4101,ইসলাম শান্তির ধর্ম একমাত্র সত্য ধর্ম সাফাকে গালিগালাজ কটু কথা মুসলিম ইসলামের ইমেজকে নস্ট করছি ইসলামের ক্ষতি করেনি মুমিনরা নাটক সিনেমাও দেখেনা মানে মুমিন মুসলিমদের সাথে সম্পর্ক উত্তম গালিগালাজ হেদায়াতের দোয়া গালিগালাজ কটু কথা মুসলিমের ভাষা পারেনা,bully
4102,তবুও খনিকের ছেলে হা হা দিবে মাদারটোষ্ট কোথাকার,bully
4103,সালারপুত,bully
4104,ফিলিং করোনা মুড,bully
4105,কমেন্ট পড়তে আসলাম মত পড়তে আসছেন পিছনে দাড়ান ঝামেলা পড়তে,bully
4106,জায়েদ খান গান নাচ তাছাড়া ওনার চেহারাও নায়কের পয়সা খরচ ছবিতো মানে দর্শক নায়ক হিসেবে মেনে নিবে কোতথেকে আবাল নিজেকে নায়ক পরিচয় দেয়,bully
4107,মিথ্যাবাদি পতিতা দেশের ভাবমূর্তি নষ্ট বিচার দাবি করছি,bully
4108,শয়তানের ন্যূনতম জ্ঞানও দেখি ছাগী বিশ্বাস অস্বীকার,bully
4109,বাবা মা ভাই বোন পরো কাল বিশ্বাসী নায় একজন বিশ্বাস ইসলামের কিচ্ছুই আসবে যাবেনা ইমান নষ্ট আখেরাত হারালে বড় বড় কথা অহংকার ছুড়ে পেলে দিয়ে আল্লাহর তাওবা করো হয়তো ক্ষমা,bully
4110,চেহারায় রাক্ষুসে রাক্ষুসে ভাব লক্ষ্য একটা ডাইনি,bully
4111,দালাল,bully
4112,চোর শোনে ধর্মের কাহিনী তেমনি ওরাও শুনাবে,bully
4113,জয় একটা ছাগল নাটক,bully
4114,যেই চেহারা নাম রেখেছে জায়েদ খাঁন পেয়ারা,bully
4115,ওরে বাটপার,bully
4116,জায়েদ খান আবাল টা,bully
4117,বেডা একছার বুইঝা গেছো,bully
4118,বাল গরের বাল,bully
4119,কাজই দেশকে বিভক্ত ইন্ডিয়াতে বাংলাদেশেও,bully
4120,তামাশা লেখা জামাশা,bully
4121,পাগল,bully
4122,সাফা বাবামায়ের বিয়েও দেখো,bully
4123,শয়তানে বাচ্চা,bully
4124,চাইর কোনাইচ্চা প্রোফাইল পিক কেম্নে দিলো,bully
4125,বাজারের পণ্য বেডিচকচক করলেই সোনা হয়না লেড়ী কুত্তি,bully
4126,তামাশা সুদিয়ে লাভ ক্যারিয়ার শ্যাষ রানুদির পো,bully
4127,বজ্জাত বেটি,bully
4128,মহিলা পাগল,bully
4129,জায়েদ কমেন্ট গুলো পড়ে তাইলে আত্মহত্যা আসলে হিরো আলমের জন্যই জায়েদ চিনলাম ভারতের হিরোদের নামের সাথে মিলিয়ে খান দিলেই ছাগল হাতি হয়ে যায়,bully
4130,লুচ্চার ঘরে লুচ্চা,bully
4131,চুলটা খালেদাজিয়ার লাগছে,bully
4132,কেমনে ছাগী আছেতো,bully
4133,ফাক দিয়া আকাশ যাই,bully
4134,আবালে আবাল চিনে,bully
4135,সালির চাওয়ালের নাটক চাওয়া বন্ধ,bully
4136,খাটাসমনি,bully
4137,গালি দিলে ধর্ষণ হুমকি দিলে হত্যার হুমকি দিলে সওয়াব কামানো যায় শালার হিপোক্রেট গুলো ধর্মকে বেচে খাচ্ছে,bully
4138,সাফা তুই আবাল তর বাড়িতে জানে,bully
4139,বুদাই,bully
4140,ছাগল দিয়ে হালচাষ,bully
4141,তোদের জ্বালায় কই যাবো,bully
4142,শয়তানের নানি,bully
4143,কর্মচারীগো বেতন কই,bully
4144,শয়তানের মজলিশে খবিশের নালিশ মিথ্যুক মহিলা দেশ সাম্প্রদয়ীক সম্প্রীতির বলিষ্ঠ উদাহরন মহিলা কিভাবে দেশের বিরুদ্ধে মিথ্যাচার পারলো,bully
4145,তরে সিফাত উল্লার লগে হেঙ্গা দিমু মদ খাইবো,bully
4146,করতাম নাচতাম,bully
4147,পত্রিকা কম বিক্রি এরাকি সাংবাদিক সাংঘাতিক একটা মেয়ে মতামত পত্রিকায় ছাপানোটা দরকার দেশে কতকিছুই ঘটে ফালতু সাংবাদিক কোথাকার,bully
4148,এডা বাযারসনাকি নটি এমেরিকায় আইবো,bully
4149,,bully
4150,নুরুল কাকুর সহনীয় মাত্রার ঘুষ খাওয়ার থিওরীএক হালা য়েমনে যায় পরের গুলা সেমনেও যায়,bully
4151,চেহারা দেখলে মায়া লাগে কিন্তুু দিয়েছ মেনে যায় লাইভে আল্লাহর ক্ষমা চাও বলো মুখ পষকে বের হয়ে গিয়েছে,bully
4152,বাংলা বাড়ীতে সাথে মেকাপ বক্স নিয়েছেন,bully
4153,ডিজিটাল কপিলা মানুষ বোঝলেন,bully
4154,হেতি হাগছে তুরা যাইয়া পুছাই দিয়া আয় হালা মাদারির পোলা রা,bully
4155,রঙের ঠেলায় মুখ দিয়ে বের আস্তা খবিশ খা বাশ,bully
4156,ডানাকাটা পরী,bully
4157,তু জম্ম কিবাবে,bully
4158,ফোকিন্নির ফুতটা দেখ শালার পুতের কারনে বিদেশে বাংগালীদের নাক কাটা জায় কিরে তোদের দেশে নায়ক নায় ইন্টারনেটে দেখি লাফালাফি,bully
4159,মিথিলা নামটাই কেনো জানি বাংলাদেশে একটা হাসির পাএে পরিনত হইছে,bully
4160,মত কুকুরদের গর্দানের চির্ণ রাখাই,bully
4161,প্রফাইল গিয়েছিলাম আনলাইক মারতে দেখি হেতেরেত ফলো করিনাই ফইন্নির ঘরের ফইন্নি জীবনে বয়সে ছোট ব্যক্তিরে তুই বলিনাই মনডা চাইতেছে দুনিয়াতে গালি দেই,bully
4162,পরকাল বিশ্বাস করেনা আল্লাহ্র বিচার দেয়কত বড় ফইন্নির ঘরের ফইন্নি,bully
4163,আমারে বাদ দেলা ক্যান বারা ছবি দিতা,bully
4164,সালি শয়তানী,bully
4165,হিরো আলম পাগল,bully
4166,বালের ব্যাখ্যা ট্রাম্পের সহানুভূতি পাওয়ার কথাগুলো ফেঁসে,bully
4167,ঢেলে বলছি এত্তো গুলা ঢেলে বলি,bully
4168,আভিনয় ভালই লাগতো কথা শুনে খেকে নাটক দেখবো চরম ঘ্রিনা,bully
4169,শাবানা আলমগীর ভাল হয়েছে নয়তো সময় যতসব পাগল,bully
4170,ছাগলের বাচ্চাদের সাথেমায়ের দেখি মিল জামেলা,bully
4171,বেকুব দের লিখে দেশের দরিদ্র মানুষ দের ভাবো,bully
4172,হিরো আলম দোষ আসলে আমরাই বড় পাগল পাগল হোতাম কখনোই হিরো আলম ভিডিও দেখতাম,bully
4173,সাফা বলেছে দেখেন বিশ্বাস পরকাল বিশ্বাস উনার বাবা আছেন কিভাবে বিশ্বাস,bully
4174,পুরাই ফাউল,bully
4175,ভুল থাকি ভুলের পরম করুণাময়ের ক্ষমা নিয়েছি পরম দয়ালু ক্ষমাশীল নিশ্চয়ই ক্ষমা সাফাক্ষমা সস্তা,bully
4176,তোর চেহারা দেখেই ত বুঝা যায় তুই একটা,bully
4177,গালী দিয়ে কোনআর হাদিসের আলোকে বোঝাতে মুসলিম তানা গালী দিয়ে ইসলামের নাম খারাপ ইসলাম কখনো গালী সমর্থন আল্লাহ রাসুল কখনো বলেনাই কেও ইসলাম মানে গালী দাও গালী নিশেধ করেছেতার পরো গালী ইহুদিদের দালাল মুসলিম সেজে ইসলামের নাম খারাপ করছেনআখিরাত বিস্বাস হাজারো কোরআনে আল্লাহ দিয়ে রেখেছেন গুলো দিয়ে গালী দিচ্ছেন আচ্ছা আপনিই গালি কিসের রাসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম বছর ইসলাম প্রচার যন্ত্রণা অত্যাচার নির্যাতন সহ্য একটাবারও মক্কার মুশরিকদের গালি চাক্ষুষ উদাহরণ হিসেবে ড জাকির নায়েক আছেনই পিস কনফারেন্স ধর্মের তুলনা লেকচার কোনখানেই ধর্মের মানুষকে গালি দিয়েছেনআমাদের মাথায় সত্য পৌঁছিয়ে ঘাড় সত্য মানানো দ্বীনের কোন জবরদস্ত,bully
4178,বালের ছবি ভাই তুই কমিডি কর ৷ তোর ভাল হবেনা ৷,bully
4179,হাতের নোক কাটুন,bully
4180,ওরে থামা নইলে ভোজপুরিতে চালান দে,bully
4181,স্বামীকে গ্রেফতার দুইজনের বিরুদ্ধে ব্যবস্থা,bully
4182,তে করবো,bully
4183,ওরে কুত্তা দিয়া কামরানো লাগবে,bully
4184,ফিরেছে পাঁদ,bully
4185,ওরে জুতা পিটাকরে দেশ বের হউক,bully
4186,মূর্খ দেখলে বিশ্বাসকরা যায়,bully
4187,সত্যি কথা আমিও কইসেন্সর বোর্ডের লোকেরা গাঁজা কিভাবে খায়,bully
4188,তুকে পাইলে কুত্তা দিয়ে বাকিটা বুঝে নে,bully
4189,হোগায় গরম ডিম দিয়ে জিজ্ঞাসাবাদ রাজাকার,bully
4190,চেয়ে হিরো অালম ভাল৷৷ তুই ভাল হয়ে ষা ভাল হওয়া টাকা লাগেনা শয়তান সেবুদা,bully
4191,ঠঠ্যাং শুকনা,bully
4192,করিস বোন এরপর সাবধান হয়ে যাস আল্লাহর দোহাই লাগে ন্যাকামি গুলো বন্ধ করিস পুরো কুত্তার বাচ্চার মত লাগে তোরে,bully
4193,মানুষের ঈমান নষ্ট কিএইসব ময়লা আবর্জনা উঠে আসাঅসামাজিক বেড়ে উঠা ছেলে মেয়েরা সেভাবে কারনে সমাজ বিপদগামি,bully
4194,এইটা একটা নায়ক মানুষ পাইনা তারচেয়ে রাস্তার ফকিরকে ভাল যায় মানুষকে হেরো যায় বান্দর,bully
4195,বিশ্বাস বাল,bully
4196,শেখ হাসিনার অপমান করলো,bully
4197,তুই হালারপো আসলেই অশিক্ষিত,bully
4198,হিরু আলমের হিরুগীরি সাহস বইকিআজকের জবাবে হিরু আলমের ফ্যান হয়ে গেলামআসলেই সাহসী বীর হিরু আলমকেজাহেদ খান তুই চ্যাটের বাল,bully
4199,নাদান বালিকা,bully
4200,ঐখানে ডলাডলির হারামজাদি,bully
4201,সাফা বিচলিত দেশে মানুষের চেয়ে গরু ছাগল জন্যেই অন্যের মতামতে চুলকানিও মানুষ সত্য ভয় পাননি শালার মিডিয়া গুলোও ফালতু নিউজ বমি দিয়েছে খাবারের পাতে,bully
4202,সাফা বিচলিত দেশে মানুষের চেয়ে গরু ছাগল জন্যেই অন্যের মতামতে চুলকানিও মানুষ সত্য ভয় পাননি শালার মিডিয়া গুলোও ফালতু নিউজ বমি দিয়েছেন খাবারের পাতে,bully
4203,জন্ম নিশ্চিত বাবাই জন্মদাতা পিতা এও জন্মদাতা পিতা দেখছেন জন্মদাতা পিতা থাকলে কিভাবে বিশ্বাস বাবাই জন্মদাতা যেহেতু দেখেননি প্রমাণ ছাড়াই বিশ্বাস করেনযে বাবা জন্মদাতা পিতা টিক এইরকম বিশ্বাসের মুসলমানরা বিশ্বাস আখিরাত পরকাল একটা জিনিস যেহেতু পরকাল বিশ্বাস জায়না আপানার জন্মদাতা পিতা নিয়েও সংশয় সংসার থাকলেও কোত্থেকে এইসব আবালরা জন্মায়,bully
4204,জন্ম নিশ্চিত বাবাই জন্মদাতা পিতা এও জন্মদাতা পিতা দেখছেন জন্মদাতা পিতা থাকলে কিভাবে বিশ্বাস বাবাই জন্মদাতা যেহেতু দেখেননি প্রমাণ ছাড়াই বিশ্বাস করেনযে বাবা জন্মদাতা পিতা টিক এইরকম বিশ্বাসের মুসলমানরা বিশ্বাস আখিরাত পরকাল একটা জিনিস যেহেতু পরকাল বিশ্বাস জায়না আপানার জন্মদাতা পিতা নিয়েও সংশয় সংসার থাকলেও কোত্থেকে এইসব আবালরা জন্মায়,bully
4205,তরাই ত কম একটা নিরেট মূর্খ জ্ঞানহীন আলোচনা করতুছ উদ্দেশ্য সেইটা আছিল করতাছুস,bully
4206,ছাগলের পাতাই ঘাস,bully
4207,অরে বুজে মডেল অর মুখ ভর্তি দাত,bully
4208,পোষ্টের জন্যই সবসময় মুড়ির ডিব্বা সাথে রাখি কমেন্ট পড়তে পড়তে চাবানো যায়,bully
4209,অবশেষে কুত্তালীক খমতায় ১২০১২০১৯ ইংরেজীর পোষ্ট,bully
4210,তুই একটা জানোয়ার তুই একটা কাফের,bully
4211,সালা তোকে কানের নিচে একটা মারতে ইচ্ছে করতাছে অভিনয়ের মানে বুঝিস সালা ভালোভাবে কথা পারেনাআবালের বাচ্চা হিরো চায়,bully
4212,ওরে রাজাকার,bully
4213,বাল চিনে বালের হিরো,bully
4214,ভুল থাকিআপনি বুঝতিছেন আপনাকে মানুষ পাগলের মত গালি দিচ্ছেআর পোস্ট দিয়ে লাভ এইটাতে আসলেই যায় আসে আপনিও ভালভাবেই জানেন বাট মান ইজ্জত ধামা চাপা দেওয়ার পোস্ট দিছেন বাট আফসোস লাভ,bully
4215,তুই একটা পতিতা পল্লীর বেলুন এক্সিডেন্ট ফল,bully
4216,আল্লাহর বিচার চাইছে পরকালেও বিশ্বাস নাটিভি পর্দার মত নাটক পাইছেন ফালতু কোথাকার,bully
4217,জায়েদ খান একটা ছাগলওর ভাদাইম্যা বেশীজনপ্রিয়,bully
4218,চুরি করতেছে বেশী,bully
4219,উফ্ পাগল হইয়া যামু,bully
4220,বাল,bully
4221,চ্যাটের বাল জায়েদ সিনেমা,bully
4222,চোরের বাচ্চা চোর ভোট চোরের বাচ্চা বদমাইয়েশ,bully
4223,ওরে পানিতে চুবায়া হুস ফিরায়া আন,bully
4224,মানবাধিকারের ফাক বলার মত,bully
4225,মাস্ক মুখে বদনা থাক,bully
4226,বালের সেলিব্রেটি,bully
4227,আচ্ছা হয়দুই একদিন পাচ্ছি সাকিব আল হাসান মালিকানাধীন ক্যাকড়া ফর্মের চাকরিতে কর্মরত কর্মচারী কর্মকরতা ৪মাসের বকিয়া বেতনের আন্দোলন করতেছে খবর জনাব সাকিব আল হাসান জানেন পেরেছেন এটাও গুজব,bully
4228,আছলা বাস হইক,bully
4229,মুসলিমও হিন্দুও,bully
4230,তমার সৃজিত আংকেল কেমন,bully
4231,মামু হাসি মিস করিস মিস করিস বুঝি,bully
4232,পাক্কা বেয়াদব একটা মেয়ে,bully
4233,হাহাহাহাহা হায়রে বিম্পি,bully
4234,অই মেয়ে বিয়ের বয়স হইনায়,bully
4235,জায়েদ খান বাইনচোদ,bully
4236,কথা মাননীয় প্রধানমন্ত্রী শেখ হাসিনা আপনাকে এসব শিখিয়েছেন সেলুকাস,bully
4237,চেহারার কথা বাদ দিলাম এসব ছবি দেখার যোগ্য অভিনয়ই,bully
4238,ছাগলকে সারা বিশ্ব চেনেহিরো আলম তোর পাচা দিয়ে আইক ওয়ালা বাঁশ ঢুকানো দরকার মাদারচুদ,bully
4239,শালার বেটা তুই এমপি কবেবানর কোথাকার,bully
4240,ইচ্ছা কর,bully
4241,দেশ জাতিকে উদ্ধার ফেলেছে,bully
4242,চায়নার আলীবাবা আমাদেরকে প্রোটেকশন সরঞ্জাম দিবে চল্লিশ চোর এইগুলা লুইট্টা পুইট্টা নিবে পাকিস্তানের শাহিদ আফ্রিদি ফাউন্ডেশন আইসোলেশন সেন্টার বানাইছে জরুরি খাবার সরবরাহ করতাছে আমরার শাকিব আল হাসান লাইফ বয় বিজ্ঞাপন করতাছে সংগৃহিত,bully
4243,কমেন্ট পড়তে পড়তে কমেন্ট আসছি ভুলে গেছি ফাক,bully
4244,সালা বলদ,bully
4245,মুরগী চোরার মাইয়া কয়,bully
4246,সোনার দেশে সম্ভব পাপী এতোটা পাপী সাফা কবিরের প্রকাশ্যে মন্তব্য সবকিছুকেও হার মানায় কিছুদিন প্রকাশ্যে লিভ টুগেদারকে সমথর্ন রেডিও ষ্টেশনে ভাইরাল হয়েছিল আরেকটা আবাল কতটা বিকৃত মস্তিষ্ক কথা মিডিয়ার চুতিয়ারা এসব ওল্টা পাল্টা ভাইরাল চায় ফেমাস হওয়ার ধরণের বিকৃতদেরকে সাপোর্ট তোমাদেরকেও পাপের অংশ পরকালে জবাব,bully
4247,গরম লাগলে হাওয়া খাও ফেনের বাতাস খাও প্রকৃতির বাতাস খোজ বাতাসহাওয়া যায় মানে এগুলাও বিশ্বাস করো আবাল একটা,bully
4248,মানলাম আল্লাহ খাট কাল বানাইছে অভিনয় টা শিখতে বাল শিখছ আবাল কোথাকার,bully
4249,এইসব বালছাল রে এতো ঘাটলে এগুলা অটোম্যাটিক হিটপপুলার হই বালছাল,bully
4250,পোষ্ট দিয়া আপনে সাফারে আবেগে কান্দাইয়া ফালাইলেন দালাল,bully
4251,বালের চলচিত্রের সভাপতি হয়ছে বাপমিশা লোকটা বাল সবসময় দেখলাম অশ্লীল মুভি অশ্লীলতা সেখানেই মিশা এসব বাংলা ফালতু বাংলা সিনামা মানুষ দেখেনা সত্যি আজকে মিশাকে চিনলামহিরোর মাধ্যম,bully
4252,ডিম থেরাপি চাই,bully
4253,বাইনচোদ তুই এম হইছে,bully
4254,ময়দা,bully
4255,এইডারে রিমান্ডে নিলে,bully
4256,আফরান নিশু এইটা কেমন খেলা,bully
4257,সারা দেশে মুক্তি পাওয়া ছায়াছবির নায়ক হলেন মিঃ হিরু আলম ভাই হিরো আলম অবস্থান সম্পর্কে একটু বুজুনট্রল প্রিয় বাংগালী জাতির খেলাখুলা কনডম আপনাকে ব্যাবহার শেষ পয়সার মূল আপনাকে সমাজ কখনো দেয়,bully
4258,তুই শুয়োরের বাচ্চা কোনদিন আলোর পাবিনা,bully
4259,বলদ বলদা মার্কা কথা কয়কিছু বলদ বলদা মার্কা কথাকে ইস্যু বলদামি বলদ বলদামি মজা নেয় আসলে সবাই খেয়ে কারো নাইখালি ইস্যু খোজা সোসাল মিডিয়া গুলোতে লাফালাফি,bully
4260,বইনরে তোর চেহারা খান দেইখা হইতাছে তোর কোষ্ঠকাঠিন্য আছেতুই এক ফাইল হারবাল খাঁ,bully
4261,বদমাইশ টার বিষয়ে কথা বলাই ভাল,bully
4262,ইবলিশ,bully
4263,জাহান্নামে যাযা ভাঘ,bully
4264,ওয়াও সত্যিআমি বিশ্বাস করিনাএটা কীভাবে সম্ভব মাই গডমারবেলাসওসামকিয়ামত দেরি এগুলা দেখলে বুঝা যায় আবালের আবাল নুসরাত পাদিয়া,bully
4265,ঠেলার নাম বাবাজি জিনিশ খান খারাপ,bully
4266,পোজ থাকবা নাহচেড,bully
4267,হালা একটা পাল্তু সোস্যাল মিডিয়া টাও নষ্ট দিয়েছে,bully
4268,তামাশা ভরা ভালোবাসা,bully
4269,তুই নোবেল স্টার ছিলি তুই তামাশা করচছ তুই ডুবে গেলি,bully
4270,বৎসধরিয়া মৎসবেচিয়া গঞ্জেঅকুল কুঞ্জেনা খাইয়া তাজা কেনো ভক্ষন করিলে মেয়ে মানুষ হইয়া মেয়াদ উত্তীর্ণ গাজা,bully
4271,ফইন্নি ভুল শিওর,bully
4272,প্রতিবন্ধী ন্যাকা আপুটি উস্তাদ জাফরিকবালের আদর পেয়েছে উস্তাদের উপরও দেখছি মাঝে মাঝে ইমানের আবির্ভাব,bully
4273,খালি কমেন্টস দেখবার আইছি,bully
4274,বাল কবির,bully
4275,ল্যাংটা ছবি দিবা লাইক পরবে কমেন্ট,bully
4276,রাষ্ট্রদ্রোহী মামলা দরকার শয়তানের বিরুদ্ধে বাংলাদেশের খেয়ে দেশের বিরুদ্ধে নালিশ,bully
4277,কথা বলার সময় হুঁশ থাকেনা পাগলের বাচচারা,bully
4278,হাই বল্টুরাএকবাল দেকে যাওআমি কর্তাচ্ছি সবুইজ্জার শালিকে পেয়ে হেন্ডেল মারতাছি,bully
4279,কুত্তার বাচ্চা দেশের ক্রান্তিলগ্নে রং তামাশায় শুয়ারের বাচ্চা শুয়ার,bully
4280,ওনার অপরাধ রাষ্ট্রদ্রোহের কম না৷,bully
4281,একটা তামশা,bully
4282,এম খাঁন কাপ্তাই শয়তানি ভন্ডামিও লেভেলের হিজাবে,bully
4283,সারা বিশ্বে ছেলে হিরো আলমের প্রতিভা,bully
4284,খাঙ্গ চ্যাটের বাল,bully
4285,শালা,bully
4286,লোকটা অডিওটা তৈরি লোকটা মুসলিমের পর্যায় পড়ে তোর মত সবাই মূর্খ তোর গর্তে পা দিব,bully
4287,পরিস্থিতি সাভাবিক বাসায় আসবো পায়েস খেতে,bully
4288,রমজান মাসে নিষ্পাপ বালিকা,bully
4289,রতনে রতন চেনে প্রতিবন্ধী চেনে ফেসবুক,bully
4290,ছাগলের জন্মা,bully
4291,একটা ছাগলী,bully
